article_id,type,text,extract_id
dd316280-bcc5-4d12-8ac9-24ed1e34ee31,summary,This survey examines banks utilizing hold laws allow banks delay hold transactions suspected cases elder exploitation.,2403939a-0660-4131-888a-4d93c5f370df
e3711b20-be2f-4b59-9119-2b570b76a183,keyword,electronic payments,240e78e9-da0a-479c-868c-40437fbbf489
cd215a97-49a3-41fa-bc76-b2e5583add4c,keyword,lenders,24535cd6-ad39-4f4b-9693-81398d047b31
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,artificial intelligence,246232ce-8bb0-45b0-aa66-f3f84c28dfab
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,authorized fraud,24816f05-96ad-4570-89d5-703e2d34a8de
d5058242-44c6-4560-8983-1f14720018c1,keyword,robocalls,248ca1e6-6704-4161-9926-febf23348aba
b3f100e2-59ed-4a5f-9301-d3e855e71f78,keyword,innovative technologies,24b12f05-5fb6-44f4-9212-1bfeff8fd87d
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,executive order,250c5fcf-a740-445f-810e-c151834b7585
5451ae1c-fda3-4bc9-9bf7-a8e68fd48379,keyword,public safety,255122ec-fd7c-45a3-ac54-fd90f15e582e
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,vendor oversight,2604c240-414a-4172-b716-7e990cf4ae1a
62000238-e57b-49ea-995b-68c27785d2ff,keyword,universal banker,263d3c52-97a6-42c2-831e-11dbce1454aa
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,payment rails,26765c13-469b-47ec-afd0-5f2fa77f9f17
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,analytics,26c74522-0394-4e4d-a32b-32ab2e62ac9c
1d57d511-fe4c-479f-8547-c8143027545c,keyword,intelligent automation,26d700f8-f8cb-4998-a7ff-732a795588e3
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,identity fraud,26ee138f-2ab7-40fc-beed-d3366f7ed136
8e43ce16-d4d1-4d26-a4ca-88ae5ebbab41,keyword,freddie mac,273110cf-00d5-43dd-94d9-a82f24866970
ee3db751-b8f2-4838-8283-05af72a45a61,keyword,g7,27366781-b0dd-4946-8a23-1c44011af0ef
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,emotional fallout,27ca6ec8-9eb9-40f4-b24d-179cebfe10c3
1af8c83c-4eb0-439b-ac80-31a5b613244d,keyword,scamclassifier,280b3259-56df-4e7b-85e0-4e0536cc0236
074eb8f2-4a0a-444d-a850-346b9455a891,keyword,fiscal year 2026,28c7784a-0d57-4652-ba27-55ca115ec465
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,hera,28cdee1b-5c9c-4983-b53d-43e2deef1038
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,agri-access,296426b9-bd65-4dda-9abb-9e1d9abd2dda
2633b10b-460a-431e-b17e-47e99df629be,summary,"The FDIC board today voted start indexing certain regulatory thresholds delay compliance date revised requirements regarding use agencys name logo. With proposal still outstanding, board votedto push back compliance dateto Jan. 1, 2027, given institutions may need make investments advance compliance date. Deposit Insurance FundThe Federal Deposit Insurance Act requires FDIC set designated reserve ratio DIF start calendar year. ABA respondsAt meeting, FDIC board votedto revise supplementary leverage ratio standardsfor largest banks andadvanced proposalto change community bank leverage ratio.",297253b1-e968-4953-b1f3-79cdb54647b1
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,telemetry,298b3e7c-841c-4bbc-8f72-a70e6c199271
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,role playing,298db28a-fab2-4672-b017-254d52cd7e1b
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,agricultural communities,29c5dffe-7e58-4b22-9835-0198b2c0b76c
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,financial data,2a1d7f9e-b02d-4ba8-b780-92348fbe7c43
23c2e147-b027-455d-9727-51ac79584d63,keyword,tangible book value,2a23e7be-b4c3-4647-be72-3ec37b3cf751
5451ae1c-fda3-4bc9-9bf7-a8e68fd48379,keyword,cannabis banking,2a3430af-a021-47d2-b607-e3a80a9a1e2a
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,fraud survey,2a468af5-cdc2-411b-a912-ee62f8d73a61
cd215a97-49a3-41fa-bc76-b2e5583add4c,keyword,scams,2a6f3b4f-128e-423d-8d5b-125ad13c51a4
e2c1a419-f45c-4fbe-99bf-ed4e43d8eb0d,keyword,phishing,2b27deb1-6811-46f4-899d-e5203b130324
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,inflation,2b592e52-8f71-4c21-9974-975711b7a96c
17bf0a8d-21d5-4115-9644-3fc299ff7f69,keyword,aba deposit account fraud survey,2bb41be7-0c25-47a8-abc7-52a86fba81b5
1d57d511-fe4c-479f-8547-c8143027545c,keyword,cash operations,2bb66a90-950b-46dd-b707-d97cc78ac582
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,slower payment types,2be8655a-930a-4783-bd6a-2bbb955da436
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,fraud prevention,2c076492-157a-4a2e-bb94-f27ea71b2f2c
2633b10b-460a-431e-b17e-47e99df629be,keyword,signage requirements,2c3e2de1-b7c1-4ab4-bcbe-223975692156
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,rich call data (rcd),2d158cd8-6ef6-44fa-8ad3-2d126cf0470b
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,new york,2d3950bc-42eb-4533-9d3e-7f4cd3d7c710
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,money laundering,2db686a9-5f88-43c4-a4f0-7f8dcd9b556d
7b8f6f42-7225-4f5d-a690-945575d5dfbb,keyword,mission-driven affordable housing requirement,2dc20395-a206-4a5c-92fb-007350b04c68
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,transportation history,2dde30cb-66ba-4850-86c6-74488d402af0
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,fraud prevention,2de38b45-7a36-496b-8779-b7ce68fd8a81
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,financial crime,2ded11d3-731a-40f0-b76d-a7d6fca31d8e
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,transaction monitoring,2e07369e-8400-480e-ba3e-5899c78906bf
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,romance scams,2e0f2a18-349e-4bd5-ab5d-ae6d7152d499
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,fraud prevention,2ec227f2-b386-4251-98bd-98bc5ca8b462
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,fednow,2ee16259-5230-41fe-b194-9a84c45abaa5
4024661e-a83a-4fcf-b312-401df444f880,keyword,check fraud,2ef63000-c40f-49e2-91c7-a431b11afa97
1af8c83c-4eb0-439b-ac80-31a5b613244d,keyword,information sharing,2f04734b-363f-4ebf-94d0-814464d49bd3
ed07fd8f-4d8e-4b5e-8579-bc9f44bad3a1,summary,"SPONSORED CONTENT Federal Reserve Financial ServicesThe Federal Reserve made several announcements fall key developments FedNow Service. Whether bank credit union already participating FedNow Service youre still thinking joining instant payments network, dont want miss exciting updates. The U.S. Department Treasurys Bureau Fiscal Serviceannouncedit added FedNow Service instant disbursements federal agencies, including FEMA, part itsDigital Payout program. The FedNow Service shaping move money, service continue flexible meet evolving feedback increasing demand. The Federal Reserve committed working industry continually develop enhance FedNow Service meet needs financial institutions, people, businesses serve, others payments ecosystem. To learn recent developments, read thisQ&A FRFS Chief Payments Executive Mark Gouldabout volume growth, new product features, recent developments FedNow Service.",2f6ad2d2-a5e1-4c8e-bc56-b86f07d7f4ee
446e0338-ae61-4d2f-895c-eda657bbef40,keyword,elder financial exploitation,2f7e0696-66c0-409b-9abb-ec1abe348a20
62000238-e57b-49ea-995b-68c27785d2ff,keyword,account acquisition,2f8a7a5a-0eea-4d88-ada3-b02e320e7f78
ed07fd8f-4d8e-4b5e-8579-bc9f44bad3a1,keyword,network transaction limit $10m,2f9bebd7-8eba-4f04-bf6f-1015dbf41826
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,regional missouri bank,2fa4b042-4805-48a3-a80a-415ee9c4e03f
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,intranet resources,301a0739-4013-46df-8a2c-093d55175987
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,home price appreciation,301b989b-a30c-46fd-ad3e-c92c084ab162
23c2e147-b027-455d-9727-51ac79584d63,summary,"Fulton Financial Lancaster, Pennsylvania, agreed buy Blue Foundry Bancorp Rutherford, New Jersey. The deal, expected close second quarter, priced Blue Foundry 77% tangible book value. The $2.2 billion-asset Pinnacle said press release exchange 0.1095 shares stock share $1.5 million-asset Morris.",302265e0-b170-4ac5-a135-7a457f7ca4be
d5058242-44c6-4560-8983-1f14720018c1,summary,"The TCPA 1991 law regulates telemarketing informational calls using automated processes. In 2024 order, FCC required business treat consumers revocation consent receive one type call message revocation consented-to calls messages (the revoke rule). The FCC proposes eliminate provided number condition allows banks financial institutions place calls existing exemption fraud alerts numbers provided customer institution.",307fc898-f925-4739-af59-d02afd736039
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,clearing house rtp,30833caf-31df-42f5-8634-8e6c731598d9
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,compliance,3148b091-3347-4f8f-a01a-8e21135b80fc
8e43ce16-d4d1-4d26-a4ca-88ae5ebbab41,keyword,fhfa house price index,314d008f-a746-462c-808b-0e1691655fbc
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,catalytic converter theft,31644412-d46a-4daf-811d-36f424c330a8
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,annual reverification,3237986e-7385-45c2-ae14-f1876eecf2f7
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,stir/shaken,327a4dd1-dd52-49ea-9c3e-fda5da660ec3
1af8c83c-4eb0-439b-ac80-31a5b613244d,keyword,fraud trends,32ee6c57-c520-4d13-af29-d30848eadb7f
7b8f6f42-7225-4f5d-a690-945575d5dfbb,keyword,fannie mae,32fe3570-bb7d-4949-bd90-6cdcf1a0c140
e3711b20-be2f-4b59-9119-2b570b76a183,keyword,postal worker training,3313af77-fbb9-4d5f-9edb-e8d36378e939
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,press release,33b6ab2a-9b74-43ca-9c2b-4f19f691ecb0
ee3db751-b8f2-4838-8283-05af72a45a61,summary,"A G7 working group released statement outlining policymakers financial institutions consider weighing potential cybersecurity benefits artificial intelligence misuse technology malicious actors. When deployed effectively, AI bolster cyber resilience enhancing speed precision detection response revealing hidden system vulnerabilities, according statement.",33c81be1-00e1-4765-a3b6-36699383b6de
d380cbfa-e152-4277-9136-bbc9b2e36dc5,keyword,survey,33e8b07f-9302-4162-a273-8007c721309f
d5058242-44c6-4560-8983-1f14720018c1,keyword,provided-number condition,34027a41-9b77-4488-b5c0-7245d60827e2
45622da8-f82c-4b90-83f3-47734d2b624f,keyword,account takeover,3415d005-2bc5-4f5e-9046-24b62c07ca7d
347242d3-6e22-4375-8360-8d8de561cd58,summary,"The big story check fraud vast cost country individual victims, simply remarkable rate increasing. In episode:Paul BendaABA EVPHost, ABA FraudcastTags:ABA Fraudcastcheck fraudFinancial crimes",34a5ce58-6681-47cc-858b-d2c89be261e3
b5cf9e0a-6dc5-4de5-8d34-d96bb5f6ed6e,keyword,currency transaction reports (ctr),350b2a35-3dca-485e-91fc-9d66dc497d7d
cd215a97-49a3-41fa-bc76-b2e5583add4c,keyword,retail credit cards,35831e77-c47b-4b37-835f-697538b5b3aa
07b7a5e8-f9bc-4745-917f-d64fa95ca06a,keyword,scams,35a94df2-e649-4bc9-83c3-3cfc20f263f4
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,fraud prevention,35daa6dd-9c32-4355-9c41-e5b488c78ec1
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,ai surveillance analytics,35e3b0cb-8c68-45cc-81e3-5a459a30131f
5451ae1c-fda3-4bc9-9bf7-a8e68fd48379,keyword,consumer protection,35f37a40-55b0-4a61-bf29-320a06bfea80
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,tax benefit,36031d2a-05f8-4ae1-81e9-ac01e0e32b0c
b3f100e2-59ed-4a5f-9301-d3e855e71f78,keyword,customer guidance,3654beaa-7f45-4097-a731-f78d7a74ab51
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,undisclosed price,369cbd54-c54f-4485-bbb1-415072e155ff
db319a41-b519-4c24-87e4-a30f75a94a16,keyword,financial institutions,3713cf18-d68a-4475-bea6-9fedea709d96
11193969-3b7e-4209-8238-e65830f7486b,keyword,30-year fixed-rate mortgage,373eab8c-fe5c-4dc8-b099-6dbf1626d25a
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,regulatory compliance,3776d7d6-a62f-4bab-8c51-e0c4c2f215e7
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,tcpa,378ad499-e9a8-4a9f-b1cb-886126648d09
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,beaver dam,378aff7d-2f17-45a7-bd54-a394a68aaf2d
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,fraud detection,37b8f6f7-772a-4db8-aa47-0179b66a16e4
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,loss prevention research council,3802df4f-50bf-4f00-8dee-d9a75c85e5b6
aa2fe39b-1c92-4de2-bff6-66a9c492c80b,keyword,core service providers,3811ca44-345e-413b-8611-9ae75f83f372
17bf0a8d-21d5-4115-9644-3fc299ff7f69,keyword,industry trends,3829beeb-00cf-4474-bf5a-89fc48526138
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,fraud investigators,3836f0d5-2ed1-4a04-a2bf-42d80c43ee18
e2c1a419-f45c-4fbe-99bf-ed4e43d8eb0d,keyword,fraud prevention,385af858-67e4-4edb-a2b0-b7feb114353a
8d048644-4c1d-4e91-8f64-d92ea8c8bc48,keyword,social media platforms,38b5d3e5-2bd2-42ee-b59c-13319729413a
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,columbus,393a9c9c-4257-450e-ba53-5d323cf078fb
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,payment infrastructure,398c89f8-b2ec-403a-bc45-1cf290cf226a
29b71b02-5d9b-4b17-80e2-745bb6e367ef,keyword,ransomware,39a17cc4-fe77-4b7a-93a2-e8aac8f656ac
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,public outreach,39ca928c-abbc-4d63-95c7-41bfed3e6b37
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,fraud prevention,39cb45bb-2c28-430b-8569-33eb5487c4f3
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,emv/chip attacks,39d8c9b6-87c0-42fb-bc18-0ad309c6f64a
00f203d8-2f61-420c-9455-b8ae6aa797d7,keyword,treasury checks,39dbaef4-c34d-4903-b5fe-902b4c412bb1
45622da8-f82c-4b90-83f3-47734d2b624f,keyword,scam stages,3a71fb9b-9e0a-45c4-bd5f-3dbc7de0a4a0
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,fdic,3a7b0dd1-4d06-4f5b-8257-f520e05c6625
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,fbi,3a92cae9-204f-4e77-8e0e-48de3e6cc0fb
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,aarp fraud support,3b24a583-0e47-4b8b-8839-db8428988dd1
463b06bf-1141-4884-ab61-6c1b32d733c5,keyword,balance sheet,3b72b9f9-3401-4da1-b9c8-11ef56bc1270
d5058242-44c6-4560-8983-1f14720018c1,keyword,consumer protection,3b783052-5477-4810-b846-6fbc131cef88
e2c1a419-f45c-4fbe-99bf-ed4e43d8eb0d,keyword,banks,3ba3bbe9-7203-4d57-934c-b94059332882
ed80cfc1-737e-4337-9c4c-8ce7ee6981e7,keyword,soft skills,3bc614d2-6221-4688-9053-cd3c5585e2b9
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,check fraud,3c08c3af-d5ef-4bdd-8d2d-a9219fccbf5a
b0a873ea-6fb1-4f0f-a8a0-295c250d9896,keyword,fraud detection,3c30ec5c-1e07-4df0-ae46-d036893424f9
8ac8360c-fa1c-4ea7-842c-7f3db4a30fe3,keyword,community banks,3c423e71-546e-4c50-b037-ca4ccc487840
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,banks/financial institutions,3c5a0459-8951-4c8d-8459-dc8ec2c8b4c8
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,red flags,3cb4ad3a-8c93-45d7-b222-e1019641ddf4
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,summary,"This article cover story November-December 2025 edition ofABA Risk Compliance Magazine. Since launch, operation resulted dozens arrests, indictments, multimillion-dollar asset seizures, driven part information-sharing partnerships retailers FIs. These structured criminal enterprises involving two individuals steal merchandise retailers, commit fraud, convert goods cash, often reselling online illicit channels. Were talking professional crews clearly defined roles members responsible theft, others handle logistics, sales, proceed laundering. Weve seen lot focus cosmetics, mentioned, also big uptick auto space, especially catalytic converter thefts. Due safety violence concerns, many stores engage policies staff, value goods stolen stays felony threshold, organized crews know get quickly without much consequence. Estimates suggest retail theft adds $500 year costs average family.[v]Thats stores raise prices offset losses. Its organized crime ripple effects across entire neighborhoods. In California, even pop-up houses crews sell high-end goods know exactly target much profit. Some fencing operations work organized groups build full-scale online selling pipelines. Look red flags like structured payments, multiple accounts using addresses, shell companies, even stock photos business profiles. Back launched Operation Boiling Point Homeland Security, saw firsthand real impact happens communities come together. Once brought banks quarterly threat briefings, really started see momentum. The criminal network involved also engaged drug trafficking, weapons offenses, human trafficking, even COVID relief fraud. She network boosters people assigned steal specific items detailed shopping lists. Some buyers likely didnt know items stolen, others probably did. This knowing customer [KYC] enhanced due diligence really matter. This also community engagement public-private partnerships come in. Rowland: Taking Michelle Mack case example, type activity isnt usually uncovered SAR, correct?Thats great point, Sepideh. Rowland: Once retailer alerts law enforcement investigation begins, point go back look SAR?That typically happens law enforcement begins mapping financial aspect case. In places like Southern California, instance, gift card fraud, EBT abuse, stolen goods moving dozens financial institutions daily. Without centralized hub, onesies twosies hard pinpoint holistic view. Thats banks need clear protocols training help staff identify red flags, whether using existing reports building internal resources like red flag one-pagers. Banks stay active communities remain alert ORC typologies play vital role disrupting networks damage spreads. Criminals use familiar tactics: structuring small deposits, falsifying employment, fake addresses. Law enforcement needs better tools training trace crypto, especially fiat conversion points. Rowland: As wrap up, whats call action financial institutions? Each bank look inward ask: What missing training education efforts? Thats I think real progress made sides learn others playbook start building solutions together.",3cd16a7d-d17c-4f69-9bd0-07c4aca02672
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,check fraud prevention,3ced4db9-e99d-4124-80c8-fe5dc5a30f6c
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,board oversight,3d02ada0-22cd-447b-bc92-208b2cd75d49
1d57d511-fe4c-479f-8547-c8143027545c,keyword,banks,3d6ed644-13fe-4233-94ac-4fb0aed9f053
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,website spoofing,3d877822-5b64-4d87-a04d-2a1092bb6572
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,tax credits,3e8d4b38-b8a3-484d-9e5e-5bf06f26f7c0
52aca3b8-a7df-40c5-b37f-fab7313209eb,keyword,self-reporting,3e8edd09-6d4e-4c76-8dd5-dc3b82993428
ed80cfc1-737e-4337-9c4c-8ce7ee6981e7,summary,"In early 20th century, era caveat emptor buyer beware norm customers interaction businesses, group department store moguls credited flipping script. First, scenario-based training allows employees understand different situations may encounter trust instinct gut something telling requested doesnt seem right. Soft skill training provides understanding knowing questions ask ask them. Having employees know empowered supported allows trust judgement make right decision say customer, said.",3e9b185a-df8f-4ec3-8a44-11b472f20455
4f66b755-1b07-451c-b18d-6c4ab481da75,keyword,illegal automated calls,3ea85145-6bbe-4572-b1df-e2a844a4ffb6
0260698b-07fd-4346-a307-f446fa5431b0,keyword,morning consult,3ec433b1-0015-4450-a1b9-01315d3b2ca1
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,impersonation,3eddeabe-259d-46e7-ac20-7db6de0a2653
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,oklahoma city,3ee44c1f-7634-4f08-aacf-6589b96719dc
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,wire fraud,3f1e62bb-4210-4176-8ab4-42704c42378b
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,prevalence,3f6d8ba4-a756-4989-9f92-25ec2af854a5
347242d3-6e22-4375-8360-8d8de561cd58,keyword,united states postal inspection service,3fb9bf86-fffc-4303-b26b-55904a620186
0daa37b6-8f58-4406-b6bd-5e0161a92516,keyword,aba foundation,4007e766-f3eb-42a9-bb00-877481f2f1af
463b06bf-1141-4884-ab61-6c1b32d733c5,keyword,network fees,400fc120-a052-4196-8c2d-0c9732344714
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,remote monitoring,40100018-d1be-4a7b-abed-bb88309c77c0
62000238-e57b-49ea-995b-68c27785d2ff,keyword,careers in banking,402261b0-08d8-4f0a-9b43-b4dc728085d1
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,check fraud symposium,40249746-b485-4129-b06f-686f3ac39b23
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,economic development,40acd73b-fc40-43cf-add0-7452f95639d1
07b7a5e8-f9bc-4745-917f-d64fa95ca06a,keyword,information sharing,41595e69-d5ca-4739-8b22-6d619f951a20
29b71b02-5d9b-4b17-80e2-745bb6e367ef,keyword,phishing,417ccc6e-19cb-48bf-8451-eb8b53303de4
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,2024 fraud insights,41924d81-09e8-436b-b7a9-705bd5ca4af5
0daa37b6-8f58-4406-b6bd-5e0161a92516,keyword,aba fraudcast,41a1f746-e25a-4ef9-9e20-46dcf056189b
80f9af1b-23f6-47c9-b488-830163630357,keyword,social media impersonation,41c05d34-7582-4482-91fd-d7e82d8a4dd2
e3711b20-be2f-4b59-9119-2b570b76a183,keyword,u.s. postal inspection service,42028389-0af4-4049-80c5-85c4522dae3f
8d048644-4c1d-4e91-8f64-d92ea8c8bc48,keyword,banks,423dc2a0-c845-49db-b814-7f68649619c2
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,federal paychecks,4243cf97-91a7-4f4a-add2-6894f83561e2
1d57d511-fe4c-479f-8547-c8143027545c,keyword,branch consolidation,425b1268-2f9e-4cc6-8dd5-4cc0fcf6d64e
d5058242-44c6-4560-8983-1f14720018c1,keyword,a-level attestation,42e69b46-51e2-42cd-973d-bf0269bab742
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,orchestration layer,439ed3ba-3a75-4a02-8b21-3e623c48300c
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,spoofing,43ba4737-8062-455c-b059-752aba827bb4
467830e6-b416-4627-9d20-580f2bf8b3d9,summary,"Despite market challenges, housing professionals still expect access affordable housing grow coming year, according toa recent survey TD Bank. Respondents cited high construction costs (55%) price increases tariffs (39%) biggest barriers affordable housing development.",442dd085-0af0-41b0-85d5-a656b4f8afc7
8e43ce16-d4d1-4d26-a4ca-88ae5ebbab41,keyword,home prices,44452a08-cdfd-4021-a786-1d12d29a4d39
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,technician protocols,44483bf7-868b-4280-9592-69b178b92280
b3f100e2-59ed-4a5f-9301-d3e855e71f78,keyword,trust,44486dc1-4f42-4006-8591-ca4793505f9e
1d57d511-fe4c-479f-8547-c8143027545c,keyword,payment choice act,446d5716-7645-4a51-907f-8bd87198ede9
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,explainability,44fce13c-dd2d-4751-8592-f24b705135a7
d5058242-44c6-4560-8983-1f14720018c1,keyword,revocation of consent,454ed8a9-1454-4329-b3b1-86b118fe18fd
a00b78c8-370a-40be-bf1f-eb304abfbcad,summary,"With equipment repair costs 40% past years, farmers deploy expensive agricultural machinery top concern ag bankers. There many things eroding cash flow farmers, notes, input costs, land rent costs equipment repair costs.",45c68c92-24b2-47b8-b18e-30d36c1d209c
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,agentic ai,4670e4ef-0518-4206-a4dd-aca4ef932738
80f9af1b-23f6-47c9-b488-830163630357,summary,"And ensuring social media companies quickly take impersonation accounts? Please subscribe!ABA offers resourcesto help banks prevent, identify, measure report fraud, serve protect consumers financial data.",46922e25-3603-425c-ba01-14c28220759f
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,risk management,4692625e-1ff3-4d2d-8729-0d90de3e039e
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,api integration,46a92e54-4d9a-49bb-b71c-c062980bf676
00f203d8-2f61-420c-9455-b8ae6aa797d7,keyword,risk and cybersecurity,46bbb581-3771-472f-8d7c-670ad562fb3e
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,wisconsin,47106f01-280e-436d-96af-aea4a361ec1f
aa2fe39b-1c92-4de2-bff6-66a9c492c80b,keyword,community banks,4724f323-31c0-4de2-9e55-14469979ec65
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,escalation process,479d43ab-a007-40e3-8f2c-3eb1253351c5
80f9af1b-23f6-47c9-b488-830163630357,keyword,banks never ask that,47c63a90-ae1e-466c-8c3b-896b06d954ca
db319a41-b519-4c24-87e4-a30f75a94a16,keyword,fraud detection,47d92451-392c-4535-8355-21da6ed4da4b
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,financial institutions,483e527f-75a1-41f7-9c19-4b6072fbf5ca
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,caller id spoofing,4859af87-2d69-4517-acf9-4e7698668e82
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,domain monitoring,486424f8-4311-458e-bdaa-963470f8217d
227b2ecb-6e1d-4bca-9a1e-e6873bec78d1,keyword,american bankers association,48a602a4-6c9a-44b0-ad4c-ae23f2d5f8a3
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,check theft,48b41de8-dea9-408b-98f3-66ccfa4178a3
52aca3b8-a7df-40c5-b37f-fab7313209eb,keyword,advance notice,48cf3b6b-f2a1-4e8f-a211-98bc0f5688ac
4f66b755-1b07-451c-b18d-6c4ab481da75,keyword,american bankers association,48e415ac-df29-429c-bc64-368e932da036
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,fraud detection,48f53d11-77df-49d2-9a15-34d4e2e97800
23c2e147-b027-455d-9727-51ac79584d63,keyword,cash consideration,496503ec-37c4-431e-846a-fa5d297a027c
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,social engineering,498b0842-74a6-4359-b188-a4abdeedee08
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,assets,49997b70-de57-472a-bb3b-16f951ec4f9b
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,atm shimming,49e1baeb-5c69-48ee-ade7-daeaadfad81e
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,fraud detection,49fa2828-4e54-4369-a8ae-f7f2af293924
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,anxiety,4a046960-1eba-426d-a3f8-1f76a24b8d6e
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,imposter scams,4a340e9e-d7b5-49a9-a46f-904315785fb4
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,aba resources,4a9f8e5d-ee3d-4484-9f44-2db0dd0d25a8
4f66b755-1b07-451c-b18d-6c4ab481da75,keyword,regulatory compliance,4aa1752e-e7fc-4da2-8c09-9d9a6761c92c
